Race,County,Town,Candidate Name,Party,Percent of Votes,Count of Votes,# Precincts Counted,Total # of Precincts,Winner Flag
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,SUNDERLAND,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,SUNDERLAND,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,SUNDERLAND,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,SUNDERLAND,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WINHALL,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,BENNINGTON,WOODFORD,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BARNET,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,BURKE,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,DANVILLE,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,GROTON,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,HARDWICK,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,ALYSON KENNEDY and MALCOLM JARRETT,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,BROCK PIERCE and KARLA BALLARD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,JOSEPH R. BIDEN and KAMALA D. HARRIS,Dem,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,KIRBY,DONALD J. TRUMP and MICHAEL R. PENCE,GOP,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,"ROQUE ""ROCKY"" DE LA FUENTE and DARCY G. RICHARDSON",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,BRIAN CARROLL and AMAR PATEL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,BLAKE HUBER and FRANK ATWOOD,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,GARY SWING and DAVID OLSZTA,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,JEROME SEGAL and JOHN DE GRAAF,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,KEITH MCCORMIC and SAM BLASIAK,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,CHRISTOPHER LAFONTAINE and MICHAEL SPEED,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,DON BLANKENSHIP and BILL MOHR,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,HOWIE HAWKINS and ANGELA WALKER,GREEN ,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,H. BROOKE PAIGE and THOMAS JAMES WITMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,KANYE WEST and MICHELLE TIDBALL,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,KYLE KENLEY KOPITKE and TAJA YVONNE IWANOW,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,GLORIA LARIVA and SUNIL FREEMAN,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,PHIL COLLINS and BILLY JOE PARKER,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,RICHARD DUNCAN and MITCH BUPP,Other,0%,0,0,275,false
US PRESIDENT AND VICE PRESIDENT,CALEDONIA,LYNDON,ZACHARY SCALF and MATTHEW LYDA,Other,0%,0,0,275,false
